model,task,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_sha256,normalizer_artifact_kind,train_subjects,checkpoint_selection_subjects,heldout_subjects,source_sessions,future_session,representation_layer,representation_dimension,checkpoint_source_experiment,selected_epoch,status,errors
EEGConformer,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\openbmi_ssvep\fold4_seed1\selected.pt,859f88c4fa40027ed666b2216fc27675450d2155bfc086b81afc39c02101cd7e,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\openbmi_ssvep\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,39,PASS,
EEGConformer,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\openbmi_ssvep\fold4_seed2\selected.pt,6cca7e6da763b766590da62106e31bd1204d265e664f1eee02a0ac8561203a42,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\openbmi_ssvep\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,21,PASS,
EEGConformer,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed0\selected.pt,bdf24713b2eec8f83a54596c74207c27b9f889449e4736b844fdd33b16f00031,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,12,PASS,
EEGConformer,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed1\selected.pt,51d5d314a475825e80ff23d5b0e606c5293bdd7fb54851cdaa1600144142e239,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,18,PASS,
EEGConformer,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed2\selected.pt,a89969c2b9ed6a92b4928201d15cd1a779fe0d75bfecfa5559717de6f0893403,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,15,PASS,
EEGConformer,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed0\selected.pt,1408c2b63d277b9952bd3825308561993c91fc4863f5ae6c297b8ad8c563b10a,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,18,PASS,
EEGConformer,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed1\selected.pt,0fdfca9f5c40ac29fcd618b60966aaa0d706a540088ebcbe15661d65d8a5f5f8,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,34,PASS,
EEGConformer,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed2\selected.pt,95e455b9591210dec94cc98d83fec652fce91abf36cbdd2877381d067d912a6a,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,29,PASS,
EEGConformer,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed0\selected.pt,bb9eaaaf5aa6e1cea93e93245608dc4c2e7dbd5e6ce76b96edbaf68022190a31,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,23,PASS,
EEGConformer,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed1\selected.pt,a3bf8ba6e925c5d4c72746844ed89b2ae61ea89cd964ddf0ecbe56566c61046a,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,28,PASS,
EEGConformer,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed2\selected.pt,eb67980785689d045197dd0105925a306152ad0972fcfe78c4ad9c18bb0e4274,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,17,PASS,
EEGConformer,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed0\selected.pt,1a268d6e74722fb72139b7ef8e40a3dc7c691f803ee498ade81c64fada3ccfd9,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,15,PASS,
EEGConformer,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed1\selected.pt,401e0de9f2923f93aaca0ab7dda9f735c19cef42c1bba5f92065d42158dbabab,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,17,PASS,
EEGConformer,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed2\selected.pt,dd3ec577c6e3f3b665650f7b2495abda7aee493e81c40071b0db87d920d790ff,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,12,PASS,
EEGConformer,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed0\selected.pt,e633d9215b74a96e7d8697ca90a6d50cce1fb521f8cb987701bcf8a3865cc7a6,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,10,PASS,
EEGConformer,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed1\selected.pt,393108fbc8e1c878ab8c9351b005f598f952ed89dd04d277d4aff0c97ae6458d,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,21,PASS,
EEGConformer,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed2\selected.pt,5ea65d3fc20f70ad8d33d26e73acbd38dcd5f7b1ea27675f33c5d3dedb78aa1c,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\eegconformer\wbcic_mi\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.classifier forward-pre-hook,2440,persist_eeg_eegconformer_fbcnet_multiseed_v1,12,PASS,
FBCNet,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed0\selected.pt,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,33,PASS,
FBCNet,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed1\selected.pt,51a3bd851b24a1bce31c0d8af6e27129ae83e2bc86a7676dbd97a6d3be273ed8,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,36,PASS,
FBCNet,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed2\selected.pt,686e284e5678daf26e4d7067e960b1820c20f8744fb1bd4ef749f7f2aedffc87,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,59,PASS,
FBCNet,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed0\selected.pt,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,49,PASS,
FBCNet,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed1\selected.pt,90392d86854f057f523b63a5088f7c3fab7c96105ebd39a060cbde1b056ef81f,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,33,PASS,
FBCNet,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed2\selected.pt,d7cac8438c0ccc58d5996e68dd838ee729a54de31994509f12bbd489a2192e8d,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,17,PASS,
FBCNet,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed0\selected.pt,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,54,PASS,
FBCNet,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed1\selected.pt,101a2afd83b234e923276708710a6f20acb687d1d21a30dae9d4274b624f848e,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,49,PASS,
FBCNet,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed2\selected.pt,78b9c9f793cca41b70435c50f55c08e689d7d7fca33b7aa7608a383794be7f79,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,59,PASS,
FBCNet,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed0\selected.pt,8c47a60b9e1a0508f35982630bd3202f7f62a71ff48d2079c563e5bb4f6856cd,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,36,PASS,
FBCNet,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed1\selected.pt,384404f8c5a36171eee3594691f408ae1cb7f9bd05a4bf1f10ac52c9e5373ea2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,44,PASS,
FBCNet,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed2\selected.pt,5743d9967b3a2961a5a4245e4bb654b205a42157397f2e90517655456ca9f7b8,D:\nips-temp\TotalP\P1\eegconformer_fbcnet_runtime\cells\fbcnet\openbmi_mi\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,1152,persist_eeg_eegconformer_fbcnet_multiseed_v1,24,PASS,
